2,81
2,82
2,83
2,84
2,85
2,86
2,87
2,88
2,89
3,0
3,1
3,2
3,3
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
3,27
3,28
3,29
3,30
3,31
3,32
3,33
3,34
3,35
3,36
3,37
3,38
3,39
3,40
4,0
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
4,23
5,0
5,1
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
6,0
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
7,0
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
8,0
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,9
9,0
9,1
9,2
9,3
9,4
9,5
9,6
9,7
9,8
10,0
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
11,0
11,1
11,2
11,3
11,4
11,5
11,6
11,7
12,0
12,1
12,2
12,3
12,4
12,5
12,6
12,7
13,0
13,1
13,2
13,3
13,4
13,5
13,6
14,0
14,1
14,2
14,3
14,4
14,5
15,0
15,1
15,2
15,3
15,4
15,5
16,0
16,1
16,2
16,3
16,4
16,5
17,0
17,1
17,2
17,3
17,4
17,5
18,0
18,1
18,2
18,3
18,4
18,5
19,0
19,1
19,2
19,3
19,4
19,5
20,0
20,1
20,2
20,3
20,4
20,5
21,0
21,1
21,2
21,3
21,4
22,0
22,1
22,2
22,3
22,4
23,0
23,1
23,2
23,3
23,4
24,0
24,1
24,2
24,3
24,4
25,0
25,1
25,2
25,3
25,4
26,0
26,1
26,2
26,3
26,4
27,0
27,1
27,2
27,3
27,4
28,0
28,1
28,2
28,3
28,4
29,0
29,1
29,2
29,3
30,0
30,1
30,2
30,3
31,0
31,1
31,2
31,3
32,0
32,1
32,2
32,3
33,0
33,1
33,2
33,3
34,0
34,1
34,2
34,3
35,0
35,1
35,2
35,3
36,0
36,1
36,2
36,3
37,0
37,1
37,2
37,3
38,0
38,1
38,2
38,3
39,0
39,1
39,2
39,3
40,0
40,1
40,2
40,3
41,0
41,1
41,2
41,3
42,0
42,1
42,2
42,3
43,0
43,1
43,2
43,3
44,0
44,1
44,2
44,3
45,0
45,1
45,2
45,3
46,0
46,1
46,2
46,3
47,0
47,1
48,0
48,1
49,0
49,1
50,0
50,1
51,0
51,1
52,0
52,1
53,0
53,1
54,0
54,1
55,0
55,1
56,0
56,1
57,0
57,1
58,0
58,1
59,0
59,1
60,0
60,1
61,0
61,1
62,0
62,1
63,0
63,1
64,0
64,1
65,0
65,1
66,0
66,1
67,0
67,1
68,0
68,1
69,0
69,1
70,0
70,1
71,0
71,1
72,0
72,1
73,0
73,1
74,0
74,1
75,0
75,1
76,0
76,1
77,0
77,1
78,0
78,1
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
